0,1,2,key
42890,233347,415758,20000100000_1_2_AC1
57562,313169,557978,20000100000_1_2_CV1
45362,246794,439716,20000100000_1_2_GYR
103105,560954,999460,20000100000_1_2_CTR
103990,565766,1008034,20000100000_1_2_CTB
58100,316100,563200,20000100000_1_2_VRY
101716,594323,994798,20000100000_1_3_SMG
44695,261147,437116,20000100000_1_3_AC1
59865,349789,585487,20000100000_1_3_CV1
47149,275486,461118,20000100000_1_3_GYR
107514,628199,1051500,20000100000_1_3_CTR
108312,632862,1059305,20000100000_1_3_CTB
60500,353500,591700,20000100000_1_3_VRY
105220,497478,932161,20000100000_1_4_SMG
46194,218401,409234,20000100000_1_4_AC1
61881,292569,548208,20000100000_1_4_CV1
48767,230568,432032,20000100000_1_4_GYR
111050,525040,983806,20000100000_1_4_CTR
111958,529338,991858,20000100000_1_4_CTB
62500,295500,553700,20000100000_1_4_VRY
97281,481016,922479,20000100000_1_5_SMG
42715,211209,405052,20000100000_1_5_AC1
57143,282551,541870,20000100000_1_5_CV1
45087,222935,427539,20000100000_1_5_GYR
102824,508425,975044,20000100000_1_5_CTR
103503,511784,981486,20000100000_1_5_CTB
57800,285800,548100,20000100000_1_5_VRY
61850,462948,906010,20000100000_2_1_SMG
27135,203101,397478,20000100000_2_1_AC1
36355,272112,532535,20000100000_2_1_CV1
28667,214573,419928,20000100000_2_1_GYR
65285,488658,956326,20000100000_2_1_CTR
65848,492868,964564,20000100000_2_1_CTB
36700,274700,537600,20000100000_2_1_VRY
74443,543720,946151,20000100000_2_2_SMG
32697,238813,415569,20000100000_2_2_AC1
43745,319507,555988,20000100000_2_2_CV1
34502,251992,438502,20000100000_2_2_GYR
78572,573878,998629,20000100000_2_2_CTR
79198,578447,1006580,20000100000_2_2_CTB
44100,322100,560501,20000100000_2_2_VRY
33720,473098,875520,20000100000_2_3_SMG
14694,206150,381503,20000100000_2_3_AC1
19786,277600,513730,20000100000_2_3_CV1
15641,219437,406092,20000100000_2_3_GYR
35353,496006,917915,20000100000_2_3_CTR
35687,500693,926588,20000100000_2_3_CTB
19800,277800,514100,20000100000_2_3_VRY
105795,515811,937807,20000100000_2_4_SMG
46414,226295,411432,20000100000_2_4_AC1
62107,302807,550540,20000100000_2_4_CV1
49142,239596,435615,20000100000_2_4_GYR
111899,545573,991918,20000100000_2_4_CTR
112816,550045,1000048,20000100000_2_4_CTB
62700,305701,555800,20000100000_2_4_VRY
24646,434841,873394,20000100000_2_5_SMG
10753,189711,381042,20000100000_2_5_AC1
14431,254617,511409,20000100000_2_5_CV1
11432,201687,405097,20000100000_2_5_GYR
26013,458956,921830,20000100000_2_5_CTR
26207,462388,928725,20000100000_2_5_CTB
14600,257600,517400,20000100000_2_5_VRY
77410,504092,936339,20000100000_3_1_SMG
33714,219540,407790,20000100000_3_1_AC1
45396,295612,549093,20000100000_3_1_CV1
35828,233311,433369,20000100000_3_1_GYR
81586,531285,986849,20000100000_3_1_CTR
82027,534158,992187,20000100000_3_1_CTB
45900,298900,555201,20000100000_3_1_VRY
84209,485040,942964,20000100000_3_2_SMG
36786,211887,411928,20000100000_3_2_AC1
49431,284719,553521,20000100000_3_2_CV1
39082,225112,437639,20000100000_3_2_GYR
88943,512309,995979,20000100000_3_2_CTR
89599,516085,1003320,20000100000_3_2_CTB
50000,288000,559900,20000100000_3_2_VRY
41965,552617,850751,20000100000_3_3_SMG
18385,242099,372710,20000100000_3_3_AC1
24693,325163,500587,20000100000_3_3_CV1
19464,256310,394588,20000100000_3_3_GYR
44175,581726,895563,20000100000_3_3_CTR
44620,587581,904576,20000100000_3_3_CTB
24900,327900,504800,20000100000_3_3_VRY
82549,501201,959354,20000100000_3_4_SMG
36087,219105,419392,20000100000_3_4_AC1
48054,293949,563044,20000100000_3_4_CV1
38295,232506,445041,20000100000_3_4_GYR
86031,526252,1008011,20000100000_3_4_CTR
88024,534442,1022981,20000100000_3_4_CTB
48900,296901,568300,20000100000_3_4_VRY
35513,436083,873681,20000100000_3_5_SMG
15627,191890,384447,20000100000_3_5_AC1
20945,257193,515280,20000100000_3_5_CV1
16450,201999,404700,20000100000_3_5_GYR
37538,460944,923489,20000100000_3_5_CTR
37736,463376,928360,20000100000_3_5_CTB
21100,259100,519100,20000100000_3_5_VRY
63221,454989,926455,30000100000_1_1_SMG
27252,194309,395351,30000100000_1_1_AC1
37149,267348,544378,30000100000_1_1_CV1
29704,211792,430923,30000100000_1_1_GYR
67460,480998,978664,30000100000_1_1_CTR
67957,484542,985874,30000100000_1_1_CTB
37600,270600,551000,30000100000_1_1_VRY
88427,496160,941478,30000100000_1_2_SMG
37706,211566,401452,30000100000_1_2_AC1
52040,291994,554067,30000100000_1_2_CV1
40985,229966,436368,30000100000_1_2_GYR
93338,523716,993767,30000100000_1_2_CTR
93957,527189,1000357,30000100000_1_2_CTB
52700,295700,561100,30000100000_1_2_VRY
39462,429058,895237,30000100000_1_3_SMG
16791,182563,380920,30000100000_1_3_AC1
23315,253497,528926,30000100000_1_3_CV1
18288,198842,414886,30000100000_1_3_GYR
41618,452505,944159,30000100000_1_3_CTR
42012,456790,953099,30000100000_1_3_CTB
23600,256600,535400,30000100000_1_3_VRY
36681,429912,852507,30000100000_1_4_SMG
15641,183309,363498,30000100000_1_4_AC1
21118,252116,500365,30000100000_1_4_CV1
16979,198996,394606,30000100000_1_4_GYR
38612,452537,897374,30000100000_1_4_CTR
38975,456797,905820,30000100000_1_4_CTB
21300,254301,504700,30000100000_1_4_VRY
46652,455900,902032,30000100000_1_5_SMG
19864,194116,384073,30000100000_1_5_AC1
27485,268599,531443,30000100000_1_5_CV1
21606,211145,417765,30000100000_1_5_GYR
49237,481163,952016,30000100000_1_5_CTR
49635,485056,959718,30000100000_1_5_CTB
27700,270700,535600,30000100000_1_5_VRY
25063,366517,769703,30000100000_2_1_SMG
10695,156392,328430,30000100000_2_1_AC1
14713,215163,451852,30000100000_2_1_CV1
11617,169885,356765,30000100000_2_1_GYR
26453,386853,812408,30000100000_2_1_CTR
26669,390006,819031,30000100000_2_1_CTB
14900,217900,457600,30000100000_2_1_VRY
34036,415609,871489,30000100000_2_2_SMG
14221,177150,371807,30000100000_2_2_AC1
19681,245171,514571,30000100000_2_2_CV1
15830,193293,405314,30000100000_2_2_GYR
36026,439910,922445,30000100000_2_2_CTR
36313,443420,929806,30000100000_2_2_CTB
19900,247901,520300,30000100000_2_2_VRY
88615,464300,947468,30000100000_2_3_SMG
37759,197836,403712,30000100000_2_3_AC1
52051,272721,556524,30000100000_2_3_CV1
41044,215052,438843,30000100000_2_3_GYR
93533,490067,1000050,30000100000_2_3_CTR
94282,493991,1008056,30000100000_2_3_CTB
52600,275600,562400,30000100000_2_3_VRY
46267,431259,886832,30000100000_2_4_SMG
19701,183633,377618,30000100000_2_4_AC1
27171,253257,520792,30000100000_2_4_CV1
21754,199944,410801,30000100000_2_4_GYR
49478,454752,934327,30000100000_2_4_CTR
49837,458050,941102,30000100000_2_4_CTB
27400,255400,525200,30000100000_2_4_VRY
67141,500097,897310,30000100000_2_5_SMG
28436,213701,383670,30000100000_2_5_AC1
39153,294234,528256,30000100000_2_5_CV1
31167,232145,416531,30000100000_2_5_GYR
71119,529725,950469,30000100000_2_5_CTR
71499,532558,955552,30000100000_2_5_CTB
39600,297600,534300,30000100000_2_5_VRY
91559,483714,913233,30000100000_3_1_SMG
38958,205815,388570,30000100000_3_1_AC1
53838,284431,536994,30000100000_3_1_CV1
42462,224328,423521,30000100000_3_1_GYR
96518,509911,962692,30000100000_3_1_CTR
97485,515017,972332,30000100000_3_1_CTB
54400,287401,542600,30000100000_3_1_VRY
107893,515634,948544,30000100000_3_2_SMG
46035,220009,404721,30000100000_3_2_AC1
63489,303423,558168,30000100000_3_2_CV1
50109,239479,440539,30000100000_3_2_GYR
114116,545378,1003261,30000100000_3_2_CTR
115189,550505,1012692,30000100000_3_2_CTB
64300,307300,565300,30000100000_3_2_VRY
89544,457163,905050,30000100000_3_3_SMG
38047,194244,384547,30000100000_3_3_AC1
52192,268239,531460,30000100000_3_3_CV1
41506,211906,419513,30000100000_3_3_GYR
94431,482114,954446,30000100000_3_3_CTR
95278,486438,963006,30000100000_3_3_CTB
53100,271100,536700,30000100000_3_3_VRY
51332,620190,917241,30000100000_3_4_SMG
21838,263839,390209,30000100000_3_4_AC1
30173,364538,539140,30000100000_3_4_CV1
23792,287453,425134,30000100000_3_4_GYR
54178,654566,968083,30000100000_3_4_CTR
54576,659380,975203,30000100000_3_4_CTB
30500,368500,545001,30000100000_3_4_VRY
39488,447811,903518,30000100000_3_5_SMG
16804,190557,384474,30000100000_3_5_AC1
23210,263202,531046,30000100000_3_5_CV1
18332,207886,419438,30000100000_3_5_GYR
41766,473640,955632,30000100000_3_5_CTR
42075,477148,962710,30000100000_3_5_CTB
23500,266500,537700,30000100000_3_5_VRY
111210,520662,959939,40000100000_1_1_SMG
47386,221852,409026,40000100000_1_1_AC1
65333,305876,563941,40000100000_1_1_CV1
51556,241373,445017,40000100000_1_1_GYR
117397,549631,1013348,40000100000_1_1_CTR
118488,554740,1022767,40000100000_1_1_CTB
66000,309001,569700,40000100000_1_1_VRY
40334,415095,877581,40000100000_1_2_SMG
17164,176640,373447,40000100000_1_2_AC1
23704,243954,515760,40000100000_1_2_CV1
18723,192687,407372,40000100000_1_2_GYR
42606,438483,927027,40000100000_1_2_CTR
42975,442282,935058,40000100000_1_2_CTB
24000,247000,522200,40000100000_1_2_VRY
92298,500828,949033,40000100000_1_3_SMG
39384,213702,404950,40000100000_1_3_AC1
54325,294780,558587,40000100000_1_3_CV1
42781,232139,439886,40000100000_1_3_GYR
97619,529700,1003744,40000100000_1_3_CTR
98217,532947,1009898,40000100000_1_3_CTB
54900,297900,564501,40000100000_1_3_VRY
71351,480271,918976,40000100000_1_4_SMG
30403,204642,391572,40000100000_1_4_AC1
41552,282003,539969,40000100000_1_4_CV1
33092,222743,426209,40000100000_1_4_GYR
75152,505854,967928,40000100000_1_4_CTR
75869,510680,977162,40000100000_1_4_CTB
42400,285400,546100,40000100000_1_4_VRY
86685,452912,889865,40000100000_1_5_SMG
36689,191688,376622,40000100000_1_5_AC1
50888,265879,522390,40000100000_1_5_CV1
40185,209956,412513,40000100000_1_5_GYR
91362,477347,937873,40000100000_1_5_CTR
92483,483202,949376,40000100000_1_5_CTB
51600,269600,529700,40000100000_1_5_VRY
32667,475517,891425,40000100000_2_1_SMG
13939,202902,380369,40000100000_2_1_AC1
19183,279240,523476,40000100000_2_1_CV1
15155,220594,413536,40000100000_2_1_GYR
34459,501598,940319,40000100000_2_1_CTR
34737,505646,947906,40000100000_2_1_CTB
19400,282401,529400,40000100000_2_1_VRY
97627,491171,936907,40000100000_2_2_SMG
42004,210065,400414,40000100000_2_2_AC1
57282,288190,549720,40000100000_2_2_CV1
45199,227402,433767,40000100000_2_2_GYR
102505,515714,983722,40000100000_2_2_CTR
104103,523757,999065,40000100000_2_2_CTB
57800,290800,554700,40000100000_2_2_VRY
48080,422847,887525,40000100000_2_3_SMG
20467,179995,377795,40000100000_2_3_AC1
27929,248778,522611,40000100000_2_3_CV1
22232,195524,410389,40000100000_2_3_GYR
50764,446451,937068,40000100000_2_3_CTR
51207,450349,945250,40000100000_2_3_CTB
28200,251200,527700,40000100000_2_3_VRY
45644,438077,868069,40000100000_2_4_SMG
19463,186799,370150,40000100000_2_4_AC1
26847,257666,510577,40000100000_2_4_CV1
21203,203494,403232,40000100000_2_4_GYR
48278,463359,918166,40000100000_2_4_CTR
48633,466768,924921,40000100000_2_4_CTB
27100,260100,515400,40000100000_2_4_VRY
104069,556100,994300,40000100000_2_5_SMG
44627,237115,423713,40000100000_2_5_AC1
61018,326051,582976,40000100000_2_5_CV1
48204,257578,460546,40000100000_2_5_GYR
109483,585030,1046027,40000100000_2_5_CTR
110726,591676,1057909,40000100000_2_5_CTB
61700,329700,589500,40000100000_2_5_VRY
34831,393235,834930,40000100000_3_1_SMG
14841,167548,355743,40000100000_3_1_AC1
20484,231261,491022,40000100000_3_1_CV1
16167,182517,387526,40000100000_3_1_GYR
36761,415021,881187,40000100000_3_1_CTR
37060,418400,888361,40000100000_3_1_CTB
20700,233700,496200,40000100000_3_1_VRY
37376,471740,1005436,40000100000_3_2_SMG
15948,201280,428995,40000100000_3_2_AC1
22008,277772,592024,40000100000_3_2_CV1
17370,219237,467266,40000100000_3_2_GYR
39554,499234,1064034,40000100000_3_2_CTR
39875,503281,1072660,40000100000_3_2_CTB
22200,280200,597200,40000100000_3_2_VRY
100420,500753,936073,40000100000_3_3_SMG
42706,212957,398086,40000100000_3_3_AC1
59124,294827,551128,40000100000_3_3_CV1
46460,231675,433077,40000100000_3_3_GYR
106070,528926,988738,40000100000_3_3_CTR
107000,533566,997412,40000100000_3_3_CTB
59700,297701,556500,40000100000_3_3_VRY
68988,434020,890477,40000100000_3_4_SMG
29575,186063,381744,40000100000_3_4_AC1
40746,256344,525939,40000100000_3_4_CV1
32170,202385,415232,40000100000_3_4_GYR
73302,461160,946160,40000100000_3_4_CTR
73797,464276,952553,40000100000_3_4_CTB
41200,259200,531800,40000100000_3_4_VRY
87579,453327,852631,10000000010_1_1_SMG
37602,193330,363345,10000000010_1_1_AC1
51735,267793,503672,10000000010_1_1_CV1
41048,211048,396645,10000000010_1_1_GYR
93080,478575,899435,10000000010_1_1_CTR
94215,484407,910396,10000000010_1_1_CTB
52200,270200,508200,10000000010_1_1_VRY
69977,402238,879654,10000000010_1_2_SMG
29837,171509,375073,10000000010_1_2_AC1
41235,237027,518353,10000000010_1_2_CV1
32440,186472,407795,10000000010_1_2_GYR
74166,426319,932317,10000000010_1_2_CTR
74715,429475,939218,10000000010_1_2_CTB
41700,239700,524200,10000000010_1_2_VRY
84068,451335,928613,10000000010_1_3_SMG
35872,192583,396236,10000000010_1_3_AC1
49394,265183,545610,10000000010_1_3_CV1
38966,209198,430422,10000000010_1_3_GYR
88740,476418,980223,10000000010_1_3_CTR
89449,480228,988061,10000000010_1_3_CTB
49900,267901,551200,10000000010_1_3_VRY
74826,518485,954363,10000000010_1_4_SMG
33009,228722,421003,10000000010_1_4_AC1
44880,310982,572418,10000000010_1_4_CV1
35285,244495,450036,10000000010_1_4_GYR
80445,557415,1026020,10000000010_1_4_CTR
81093,561906,1034286,10000000010_1_4_CTB
45200,313200,576500,10000000010_1_4_VRY
189628,557085,998707,10000000010_1_5_SMG
80800,237372,425545,10000000010_1_5_AC1
111376,327198,586581,10000000010_1_5_CV1
87888,258194,462875,10000000010_1_5_GYR
200015,587597,1053408,10000000010_1_5_CTR
201893,593116,1063302,10000000010_1_5_CTB
112500,330500,592500,10000000010_1_5_VRY
69379,462526,907706,10000000010_2_1_SMG
30330,202194,396805,10000000010_2_1_AC1
41570,277130,543867,10000000010_2_1_CV1
33082,218624,428722,10000000010_2_1_GYR
75291,497566,975729,10000000010_2_1_CTR
75247,501644,984476,10000000010_2_1_CTB
42000,280000,549500,10000000010_2_1_VRY
116987,776489,1049735,10000000010_2_2_SMG
51205,339864,459461,10000000010_2_2_AC1
70095,465247,628967,10000000010_2_2_CV1
55244,366675,495707,10000000010_2_2_GYR
125711,834391,1128013,10000000010_2_2_CTR
126722,841103,1137086,10000000010_2_2_CTB
70600,468600,633501,10000000010_2_2_VRY
63442,489305,950162,10000000010_2_3_SMG
27454,213848,415558,10000000010_2_3_AC1
37696,293630,570595,10000000010_2_3_CV1
29974,231182,448923,10000000010_2_3_GYR
68213,526106,1021624,10000000010_2_3_CTR
68931,531644,1032378,10000000010_2_3_CTB
38000,296000,575200,10000000010_2_3_VRY
69987,482262,992452,10000000010_2_4_SMG
30574,210675,433550,10000000010_2_4_AC1
41822,288182,593053,10000000010_2_4_CV1
32940,226981,467107,10000000010_2_4_GYR
74865,515870,1061614,10000000010_2_4_CTR
75702,521642,1073493,10000000010_2_4_CTB
42101,290100,597000,10000000010_2_4_VRY
30237,463632,986394,10000000010_2_5_SMG
12884,197552,420298,10000000010_2_5_AC1
17828,273357,581577,10000000010_2_5_CV1
14053,215472,458424,10000000010_2_5_GYR
31915,489363,1041137,10000000010_2_5_CTR
32258,494617,1052316,10000000010_2_5_CTB
18000,276000,587200,10000000010_2_5_VRY
197152,576483,999236,10000000010_3_1_SMG
86130,251848,436536,10000000010_3_1_AC1
118042,345159,598276,10000000010_3_1_CV1
93036,272041,471538,10000000010_3_1_GYR
210667,616000,1067732,10000000010_3_1_CTR
213412,624025,1081643,10000000010_3_1_CTB
118500,346500,600600,10000000010_3_1_VRY
104470,523699,965750,10000000010_3_2_SMG
44502,223082,411383,10000000010_3_2_AC1
61567,308631,569143,10000000010_3_2_CV1
48581,243534,449099,10000000010_3_2_GYR
110551,554183,1021965,10000000010_3_2_CTR
111080,556833,1026852,10000000010_3_2_CTB
61801,309800,571300,10000000010_3_2_VRY
85620,526892,939184,10000000010_3_3_SMG
37408,230204,410337,10000000010_3_3_AC1
51334,315898,563088,10000000010_3_3_CV1
40458,248969,443787,10000000010_3_3_GYR
92309,568050,1012549,10000000010_3_3_CTR
93162,573302,1021911,10000000010_3_3_CTB
52000,320000,570400,10000000010_3_3_VRY
92571,468585,874614,10000000010_3_4_SMG
39473,199808,372940,10000000010_3_4_AC1
54412,275430,514088,10000000010_3_4_CV1
42906,217186,405377,10000000010_3_4_GYR
97645,494269,922552,10000000010_3_4_CTR
98499,498596,930628,10000000010_3_4_CTB
54900,277900,518700,10000000010_3_4_VRY
85151,493269,911968,10000000010_3_5_SMG
36463,211222,390513,10000000010_3_5_AC1
50248,291081,538157,10000000010_3_5_CV1
39578,229271,423882,10000000010_3_5_GYR
90114,522021,965125,10000000010_3_5_CTR
90533,524446,969609,10000000010_3_5_CTB
50700,293700,543000,10000000010_3_5_VRY
90015,492604,935453,20000000010_1_1_SMG
39204,215945,410360,20000000010_1_1_AC1
53466,294509,559656,20000000010_1_1_CV1
42292,231440,439504,20000000010_1_1_GYR
96471,527936,1002548,20000000010_1_1_CTR
97434,533204,1012551,20000000010_1_1_CTB
53900,296900,564201,20000000010_1_1_VRY
87569,482289,966402,20000000010_1_2_SMG
38446,211744,424289,20000000010_1_2_AC1
52397,288578,578248,20000000010_1_2_CV1
41503,227064,454648,20000000010_1_2_GYR
94676,517981,1037152,20000000010_1_2_CTR
94842,522349,1046673,20000000010_1_2_CTB
52800,290800,582700,20000000010_1_2_VRY
106853,559111,1006730,20000000010_1_3_SMG
46999,245921,442803,20000000010_1_3_AC1
63936,334545,602378,20000000010_1_3_CV1
50611,263490,474186,20000000010_1_3_GYR
115385,600721,1081079,20000000010_1_3_CTR
115806,605961,1091088,20000000010_1_3_CTB
64500,337500,607700,20000000010_1_3_VRY
71849,470459,915821,20000000010_1_4_SMG
29376,192350,374438,20000000010_1_4_AC1
43177,282716,550349,20000000010_1_4_CV1
34282,222727,433274,20000000010_1_4_GYR
77671,508581,990029,20000000010_1_4_CTR
78306,512739,998125,20000000010_1_4_CTB
43801,286800,558300,20000000010_1_4_VRY
72095,481416,920047,20000000010_1_5_SMG
30792,205611,392949,20000000010_1_5_AC1
42456,283502,541808,20000000010_1_5_CV1
33439,223286,426728,20000000010_1_5_GYR
76208,508882,972538,20000000010_1_5_CTR
76766,512605,979653,20000000010_1_5_CTB
42800,285800,546200,20000000010_1_5_VRY
97491,516252,980199,20000000010_2_1_SMG
42560,225373,427912,20000000010_2_1_AC1
58334,308900,586503,20000000010_2_1_CV1
46230,243349,461738,20000000010_2_1_GYR
105335,554472,1052075,20000000010_2_1_CTR
106642,561353,1065131,20000000010_2_1_CTB
58900,311900,592200,20000000010_2_1_VRY
92391,477493,948229,20000000010_2_2_SMG
39406,203654,404427,20000000010_2_2_AC1
54183,280023,556084,20000000010_2_2_CV1
42821,221306,439479,20000000010_2_2_GYR
97510,503947,1000763,20000000010_2_2_CTR
98111,507052,1006929,20000000010_2_2_CTB
54700,282700,561400,20000000010_2_2_VRY
105159,506242,975072,20000000010_2_3_SMG
44838,215855,415757,20000000010_2_3_AC1
61634,296712,571495,20000000010_2_3_CV1
48575,233844,450406,20000000010_2_3_GYR
110922,533989,1028514,20000000010_2_3_CTR
111590,537204,1034708,20000000010_2_3_CTB
62400,300400,578601,20000000010_2_3_VRY
93139,494712,936780,20000000010_2_4_SMG
39686,210795,399158,20000000010_2_4_AC1
54749,290805,550664,20000000010_2_4_CV1
43168,229286,434173,20000000010_2_4_GYR
98176,521471,987450,20000000010_2_4_CTR
98959,525628,995323,20000000010_2_4_CTB
55200,293200,555200,20000000010_2_4_VRY
94444,495827,942071,20000000010_2_5_SMG
40625,211947,402416,20000000010_2_5_AC1
55471,291220,553318,20000000010_2_5_CV1
43742,229645,436326,20000000010_2_5_GYR
99681,523322,994311,20000000010_2_5_CTR
100410,527151,1001586,20000000010_2_5_CTB
56000,294000,558600,20000000010_2_5_VRY
57983,452267,883494,20000000010_3_1_SMG
23811,185719,362798,20000000010_3_1_AC1
34673,270442,528303,20000000010_3_1_CV1
27614,213094,415952,20000000010_3_1_GYR
62835,484895,946501,20000000010_3_1_CTR
63580,490646,957726,20000000010_3_1_CTB
35000,273000,533300,20000000010_3_1_VRY
117202,560220,1032332,20000000010_3_2_SMG
51268,245056,451571,20000000010_3_2_AC1
70176,335437,618118,20000000010_3_2_CV1
55274,264206,486859,20000000010_3_2_GYR
125797,601303,1108037,20000000010_3_2_CTR
126868,606424,1117473,20000000010_3_2_CTB
70900,338900,624500,20000000010_3_2_VRY
59005,485520,976096,20000000010_3_3_SMG
25122,206718,415588,20000000010_3_3_AC1
34635,284991,572950,20000000010_3_3_CV1
27586,226988,456340,20000000010_3_3_GYR
62228,512046,1029425,20000000010_3_3_CTR
62735,516215,1037806,20000000010_3_3_CTB
35000,288000,579000,20000000010_3_3_VRY
71640,455967,921372,20000000010_3_4_SMG
30527,194292,392605,20000000010_3_4_AC1
42071,267770,541083,20000000010_3_4_CV1
33184,211201,426774,20000000010_3_4_GYR
75619,481290,972544,20000000010_3_4_CTR
76180,484863,979763,20000000010_3_4_CTB
42500,270500,546600,20000000010_3_4_VRY
54242,473301,933083,20000000010_3_5_SMG
23096,201525,397294,20000000010_3_5_AC1
31838,277813,547692,20000000010_3_5_CV1
25139,219356,432446,20000000010_3_5_GYR
57287,499872,985466,20000000010_3_5_CTR
57630,502863,991364,20000000010_3_5_CTB
32100,280101,552201,20000000010_3_5_VRY
84976,504057,958090,30000000010_1_1_SMG
37303,221272,420584,30000000010_1_1_AC1
50911,301988,574005,30000000010_1_1_CV1
40368,237889,451884,30000000010_1_1_GYR
91624,539944,1025654,30000000010_1_1_CTR
92712,546358,1037837,30000000010_1_1_CTB
51300,304301,578400,30000000010_1_1_VRY
81612,507341,962349,30000000010_1_2_SMG
34616,215190,408182,30000000010_1_2_AC1
47991,298334,565894,30000000010_1_2_CV1
37627,233906,443684,30000000010_1_2_GYR
85690,532687,1010426,30000000010_1_2_CTR
86203,535875,1016474,30000000010_1_2_CTB
48500,301500,571901,30000000010_1_2_VRY
85142,587564,973990,30000000010_1_3_SMG
36110,249194,413082,30000000010_1_3_AC1
50047,345373,572517,30000000010_1_3_CV1
39278,271054,449319,30000000010_1_3_GYR
89392,616889,1022601,30000000010_1_3_CTR
90042,621378,1030044,30000000010_1_3_CTB
50500,348500,577700,30000000010_1_3_VRY
105930,506744,959933,30000000010_1_4_SMG
45202,216236,409619,30000000010_1_4_AC1
62143,297278,563139,30000000010_1_4_CV1
49068,234730,444653,30000000010_1_4_GYR
111735,534514,1012539,30000000010_1_4_CTR
112647,538875,1020800,30000000010_1_4_CTB
62900,300900,570001,30000000010_1_4_VRY
27279,419615,904225,30000000010_1_5_SMG
11952,179366,386156,30000000010_1_5_AC1
16042,246765,531752,30000000010_1_5_CV1
12653,194629,419405,30000000010_1_5_GYR
28815,443239,955133,30000000010_1_5_CTR
29028,446526,962217,30000000010_1_5_CTB
16200,249200,537000,30000000010_1_5_VRY
52822,446034,939995,30000000010_2_1_SMG
22540,190330,401111,30000000010_2_1_AC1
31021,261938,552021,30000000010_2_1_CV1
24386,205911,433947,30000000010_2_1_GYR
55679,470152,990823,30000000010_2_1_CTR
55905,472061,994846,30000000010_2_1_CTB
31300,264300,557000,30000000010_2_1_VRY
99998,527354,999303,30000000010_2_2_SMG
42609,224703,425799,30000000010_2_2_AC1
58609,309083,585694,30000000010_2_2_CV1
46254,243924,462220,30000000010_2_2_GYR
105466,556188,1053942,30000000010_2_2_CTR
106176,559932,1061037,30000000010_2_2_CTB
59200,312200,591600,30000000010_2_2_VRY
43417,486001,876586,30000000010_2_3_SMG
18499,207064,373475,30000000010_2_3_AC1
25498,285417,514798,30000000010_2_3_CV1
20140,225433,406606,30000000010_2_3_GYR
45850,513234,925704,30000000010_2_3_CTR
46194,517078,932638,30000000010_2_3_CTB
25800,288800,520900,30000000010_2_3_VRY
22771,483242,912509,30000000010_2_4_SMG
9710,206048,389082,30000000010_2_4_AC1
13364,283599,535522,30000000010_2_4_CV1
10540,223671,422359,30000000010_2_4_GYR
24019,509728,962523,30000000010_2_4_CTR
24178,513111,968911,30000000010_2_4_CTB
13500,286501,541000,30000000010_2_4_VRY
25747,417834,926202,30000000010_2_5_SMG
11018,178802,396344,30000000010_2_5_AC1
15145,245783,544819,30000000010_2_5_CV1
11969,194228,430539,30000000010_2_5_GYR
27252,442266,980358,30000000010_2_5_CTR
27438,445281,987042,30000000010_2_5_CTB
15300,248300,550401,30000000010_2_5_VRY
80696,481644,913590,30000000010_3_1_SMG
34480,205800,390364,30000000010_3_1_AC1
47398,282904,536617,30000000010_3_1_CV1
37431,223410,423767,30000000010_3_1_GYR
85235,508737,964980,30000000010_3_1_CTR
85750,511812,970813,30000000010_3_1_CTB
47900,285900,542300,30000000010_3_1_VRY
102727,542029,964460,30000000010_3_2_SMG
44208,231929,412440,30000000010_3_2_AC1
60824,320932,571050,30000000010_3_2_CV1
47748,251937,448284,30000000010_3_2_GYR
109391,577189,1027022,30000000010_3_2_CTR
109760,579139,1030492,30000000010_3_2_CTB
61500,324500,577400,30000000010_3_2_VRY
90057,515934,1026985,30000000010_3_3_SMG
38401,219997,437913,30000000010_3_3_AC1
52968,303452,604032,30000000010_3_3_CV1
41776,239334,476403,30000000010_3_3_GYR
95247,545667,1086171,30000000010_3_3_CTR
95886,549328,1093458,30000000010_3_3_CTB
53500,306500,610101,30000000010_3_3_VRY
49131,459400,917450,30000000010_3_4_SMG
20906,195473,390372,30000000010_3_4_AC1
28755,268869,536947,30000000010_3_4_CV1
22755,212769,424911,30000000010_3_4_GYR
216518,584431,995192,30000000010_3_4_CTR
52200,488096,974757,30000000010_3_4_CTB
29100,272100,543400,30000000010_3_4_VRY
55995,458560,928549,30000000010_3_5_SMG
24362,199504,403980,30000000010_3_5_AC1
33505,274380,555599,30000000010_3_5_CV1
26406,216247,437884,30000000010_3_5_GYR
60127,492398,997070,30000000010_3_5_CTR
60612,496373,1005118,30000000010_3_5_CTB
33801,276800,560500,30000000010_3_5_VRY
93281,510978,971270,40000000010_1_1_SMG
40603,222416,422769,40000000010_1_1_AC1
55909,306262,582144,40000000010_1_1_CV1
44106,241605,459244,40000000010_1_1_GYR
100509,550575,1046536,40000000010_1_1_CTR
101254,554655,1054292,40000000010_1_1_CTB
56500,309500,588300,40000000010_1_1_VRY
53087,445467,896869,40000000010_1_2_SMG
23137,194150,390885,40000000010_1_2_AC1
31876,267476,538514,40000000010_1_2_CV1
25154,211069,424951,40000000010_1_2_GYR
57464,482195,970813,40000000010_1_2_CTR
57736,484476,975407,40000000010_1_2_CTB
32200,270200,544000,40000000010_1_2_VRY
73325,589067,1000178,40000000010_1_3_SMG
31915,256395,435333,40000000010_1_3_AC1
43993,353420,600072,40000000010_1_3_CV1
