id,indices,key,state
CTR_00000000001_@3@5@water,71319#691900#1261574#1848217#2430011,CTR,water
CV1_00000000001_@3@5@water,39695#385103#702177#1028695#1352515,CV1,water
VRY_00000000001_@3@5@water,40110#389128#709515#1039446#1366651,VRY,water
PRS_00000000001_@3@5@water,1471#14272#26021#38121#50121,PRS,water
SMG_00000000001_@3@5@water,67567#655498#1195200#1750979#2302165,SMG,water
WTF_00000000001_@3@5@water,1471#14272#26021#38121#50121,WTF,water
AC1_00000000010_@1@1@air,45026#227481#416852,AC1,air
GYR_00000000010_@1@1@air,47809#241542#442619,GYR,air
CTB_00000000010_@1@1@air,109763#554551#1016198,CTB,air
CTR_00000000010_@1@1@air,108361#547470#1003222,CTR,air
CV1_00000000010_@1@1@air,60654#306438#561539,CV1,air
VRY_00000000010_@1@1@air,61200#309200#566600,VRY,air
SMG_00000000010_@1@1@air,103226#521526#955681,SMG,air
AC1_00000000010_@1@1@water,112322#336883#577557#829307#1076023,AC1,water
GYR_00000000010_@1@1@water,118577#355646#609723#875495#1135951,GYR,water
CTB_00000000010_@1@1@water,272315#816750#1400246#2010599#2608744,CTB,water
CTR_00000000010_@1@1@water,269991#809778#1388294#1993436#2586475,CTR,water
CV1_00000000010_@1@1@water,150365#450986#773176#1110195#1440473,CV1,water
VRY_00000000010_@1@1@water,151952#455747#781339#1121916#1455682,VRY,water
PRS_00000000010_@1@1@water,5577#16727#28677#41177#53427,PRS,water
SMG_00000000010_@1@1@water,255889#767483#1315784#1889319#2451385,SMG,water
WTF_00000000010_@1@1@water,5577#16727#28677#41177#53427,WTF,water
AC1_00000000010_@1@2@air,24877#203726#393467,AC1,air
GYR_00000000010_@1@2@air,26723#216399#417627,GYR,air
CTB_00000000010_@1@2@air,61260#496086#957396,CTB,air
CTR_00000000010_@1@2@air,60811#492443#950364,CTR,air
CV1_00000000010_@1@2@air,33578#274982#531089,CV1,air
VRY_00000000010_@1@2@air,33800#276800#534600,VRY,air
SMG_00000000010_@1@2@air,57155#468059#903988,SMG,air
AC1_00000000010_@1@2@water,45493#306625#545576#781503#1031544,AC1,water
GYR_00000000010_@1@2@water,48359#324113#576443#825580#1089623,GYR,water
CTB_00000000010_@1@2@water,110145#742387#1320926#1892141#2497532,CTB,water
CTR_00000000010_@1@2@water,110048#737578#1311804#1878761#2479639,CTR,water
CV1_00000000010_@1@2@water,60857#410179#729830#1045435#1379921,CV1,water
VRY_00000000010_@1@2@water,61463#414266#737100#1055849#1393668,VRY,water
PRS_00000000010_@1@2@water,2271#15221#27071#38771#51172,PRS,water
SMG_00000000010_@1@2@water,103527#697784#1241563#1778459#2347477,SMG,water
WTF_00000000010_@1@2@water,2271#15221#27071#38771#51172,WTF,water
AC1_00000000010_@1@3@air,28575#214896#404384,AC1,air
GYR_00000000010_@1@3@air,30236#227391#427897,GYR,air
CTB_00000000010_@1@3@air,69315#521289#980945,CTB,air
CTR_00000000010_@1@3@air,68852#517805#974388,CTR,air
CV1_00000000010_@1@3@air,38262#287753#541484,CV1,air
VRY_00000000010_@1@3@air,38800#291800#549101,VRY,air
SMG_00000000010_@1@3@air,65317#491218#924358,SMG,air
AC1_00000000010_@1@3@water,46459#318202#568809#809352#1057946,AC1,water
GYR_00000000010_@1@3@water,49191#336912#602255#856941#1120153,GYR,water
CTB_00000000010_@1@3@water,112652#771565#1379229#1962488#2565272,CTB,water
CTR_00000000010_@1@3@water,112476#765839#1368384#1946731#2544437,CTR,water
CV1_00000000010_@1@3@water,62200#426014#761531#1083573#1416395,CV1,water
VRY_00000000010_@1@3@water,62852#430477#769509#1094926#1431234,VRY,water
PRS_00000000010_@1@3@water,2324#15824#28274#40224#52574,PRS,water
SMG_00000000010_@1@3@water,105913#725408#1296721#1845089#2411813,SMG,water
WTF_00000000010_@1@3@water,2324#15824#28274#40224#52574,WTF,water
AC1_00000000010_@1@4@air,29477#238019#426150,AC1,air
GYR_00000000010_@1@4@air,31305#252785#452587,GYR,air
CTB_00000000010_@1@4@air,71430#576798#1032700,CTB,air
CTR_00000000010_@1@4@air,71677#573353#1025925,CTR,air
CV1_00000000010_@1@4@air,39731#320827#574409,CV1,air
VRY_00000000010_@1@4@air,40000#323000#578300,VRY,air
SMG_00000000010_@1@4@air,67572#545640#976914,SMG,air
AC1_00000000010_@1@4@water,38781#297791#563856#798679#1032493,AC1,water
GYR_00000000010_@1@4@water,40973#314623#595725#843820#1090849,GYR,water
CTB_00000000010_@1@4@water,93958#721481#1366095#1935017#2501496,CTB,water
CTR_00000000010_@1@4@water,93167#715405#1354592#1918722#2480431,CTR,water
CV1_00000000010_@1@4@water,51829#397980#753559#1067384#1379863,CV1,water
VRY_00000000010_@1@4@water,52392#402303#761744#1078979#1394851,VRY,water
PRS_00000000010_@1@4@water,1924#14774#27974#39624#51225,PRS,water
SMG_00000000010_@1@4@water,88291#677963#1283695#1818301#2350611,SMG,water
WTF_00000000010_@1@4@water,1924#14774#27974#39624#51225,WTF,water
AC1_00000000010_@1@5@air,41767#217085#407578,AC1,air
GYR_00000000010_@1@5@air,44247#229971#431771,GYR,air
CTB_00000000010_@1@5@air,101568#527901#991134,CTB,air
CTR_00000000010_@1@5@air,100631#523028#981986,CTR,air
CV1_00000000010_@1@5@air,56164#291912#548065,CV1,air
VRY_00000000010_@1@5@air,56700#294701#553300,VRY,air
SMG_00000000010_@1@5@air,95524#496489#932158,SMG,air
AC1_00000000010_@1@5@water,11898#253479#478954#746706#1001372,AC1,water
GYR_00000000010_@1@5@water,12579#267989#506372#789451#1058696,GYR,water
CTB_00000000010_@1@5@water,28866#614962#1161986#1811576#2429419,CTB,water
CTR_00000000010_@1@5@water,28619#609697#1152037#1796066#2408619,CTR,water
CV1_00000000010_@1@5@water,15937#339524#641539#1000182#1341297,CV1,water
VRY_00000000010_@1@5@water,16099#342980#648069#1010362#1354948,VRY,water
PRS_00000000010_@1@5@water,591#12591#23791#37091#49741,PRS,water
SMG_00000000010_@1@5@water,27136#578106#1092346#1703005#2283819,SMG,water
WTF_00000000010_@1@5@water,591#12591#23791#37091#49741,WTF,water
AC1_00000000010_@2@1@air,21709#208524#427532,AC1,air
GYR_00000000010_@2@1@air,22951#220449#451982,GYR,air
CTB_00000000010_@2@1@air,52648#505703#1036833,CTB,air
CTR_00000000010_@2@1@air,52251#501892#1029021,CTR,air
CV1_00000000010_@2@1@air,29089#279413#572875,CV1,air
VRY_00000000010_@2@1@air,29400#282401#579000,VRY,air
SMG_00000000010_@2@1@air,49477#475248#974392,SMG,air
AC1_00000000010_@2@1@water,49498#351679#595439#860351#1092024,AC1,water
GYR_00000000010_@2@1@water,52338#371857#629603#909715#1154679,GYR,water
CTB_00000000010_@2@1@water,119939#852168#1442832#2084752#2646127,CTB,water
CTR_00000000010_@2@1@water,118944#845097#1430860#2067453#2624170,CTR,water
CV1_00000000010_@2@1@water,66297#471040#797532#1152356#1462659,CV1,water
VRY_00000000010_@2@1@water,66964#475780#805558#1163953#1477378,VRY,water
PRS_00000000010_@2@1@water,2457#17457#29557#42707#54207,PRS,water
SMG_00000000010_@2@1@water,112781#801308#1356720#1960329#2488199,SMG,water
WTF_00000000010_@2@1@water,2457#17457#29557#42707#54207,WTF,water
AC1_00000000010_@2@2@air,25704#223650#405200,AC1,air
GYR_00000000010_@2@2@air,27192#236593#428649,GYR,air
CTB_00000000010_@2@2@air,62330#542339#982586,CTB,air
CTR_00000000010_@2@2@air,61781#537562#973932,CTR,air
CV1_00000000010_@2@2@air,34388#299207#542091,CV1,air
VRY_00000000010_@2@2@air,34800#302800#548600,VRY,air
SMG_00000000010_@2@2@air,58582#509724#923496,SMG,air
AC1_00000000010_@2@2@water,43023#297693#562430#779856#1030500,AC1,water
GYR_00000000010_@2@2@water,45447#314469#594125#823804#1088572,GYR,water
CTB_00000000010_@2@2@water,104347#722029#1364126#1891475#2499392,CTB,water
CTR_00000000010_@2@2@water,103426#715657#1352086#1874780#2477331,CTR,water
CV1_00000000010_@2@2@water,57599#398551#752981#1044071#1379633,CV1,water
VRY_00000000010_@2@2@water,58203#402736#760886#1055032#1394117,VRY,water
PRS_00000000010_@2@2@water,2137#14787#27937#38738#51187,PRS,water
SMG_00000000010_@2@2@water,98065#678559#1281997#1777597#2348913,SMG,water
WTF_00000000010_@2@2@water,2137#14787#27937#38738#51187,WTF,water
AC1_00000000010_@2@3@air,14524#204732#386684,AC1,air
GYR_00000000010_@2@3@air,15383#216832#409537,GYR,air
CTB_00000000010_@2@3@air,35265#497102#938891,CTB,air
CTR_00000000010_@2@3@air,35029#493783#932623,CTR,air
CV1_00000000010_@2@3@air,19492#274761#518949,CV1,air
VRY_00000000010_@2@3@air,19700#277700#524500,VRY,air
SMG_00000000010_@2@3@air,33143#467186#882387,SMG,air
AC1_00000000010_@2@3@water,7086#269775#518374#794147#1009532,AC1,water
GYR_00000000010_@2@3@water,7496#285371#548341#840056#1067892,GYR,water
CTB_00000000010_@2@3@water,17184#654227#1257099#1925872#2448198,CTB,water
CTR_00000000010_@2@3@water,17053#649258#1247551#1911245#2429604,CTR,water
CV1_00000000010_@2@3@water,9067#361168#694381#1064019#1352715,CV1,water
VRY_00000000010_@2@3@water,9597#365390#702098#1075613#1367336,VRY,water
PRS_00000000010_@2@3@water,352#13402#25752#39452#50152,PRS,water
SMG_00000000010_@2@3@water,16160#615247#1182200#1811127#2302333,SMG,water
WTF_00000000010_@2@3@water,352#13402#25752#39452#50152,WTF,water
AC1_00000000010_@2@4@air,39647#215362#410125,AC1,air
GYR_00000000010_@2@4@air,41915#227681#433585,GYR,air
CTB_00000000010_@2@4@air,96213#522632#995276,CTB,air
CTR_00000000010_@2@4@air,256284#613207#1008822,CTR,air
CV1_00000000010_@2@4@air,52999#287892#548248,CV1,air
VRY_00000000010_@2@4@air,53700#291700#555501,VRY,air
SMG_00000000010_@2@4@air,90396#491031#935097,SMG,air
AC1_00000000010_@2@4@water,10288#286094#530697#786371#1038020,AC1,water
GYR_00000000010_@2@4@water,10883#302633#561375#831830#1098026,GYR,water
CTB_00000000010_@2@4@water,24945#693706#1286805#1906752#2516936,CTB,water
CTR_00000000010_@2@4@water,24762#688609#1277349#1892740#2498440,CTR,water
CV1_00000000010_@2@4@water,13385#383059#710908#1053599#1390892,CV1,water
VRY_00000000010_@2@4@water,13525#387071#718354#1064634#1405460,VRY,water
PRS_00000000010_@2@4@water,511#14211#26361#39061#51562,PRS,water
SMG_00000000010_@2@4@water,23459#652381#1210147#1793162#2366996,SMG,water
WTF_00000000010_@2@4@water,511#14211#26361#39061#51562,WTF,water
AC1_00000000010_@2@5@air,20233#221817#414689,AC1,air
GYR_00000000010_@2@5@air,21349#234059#437574,GYR,air
CTB_00000000010_@2@5@air,49176#539137#1007920,CTB,air
CTR_00000000010_@2@5@air,48585#532661#995814,CTR,air
CV1_00000000010_@2@5@air,27108#297197#555611,CV1,air
VRY_00000000010_@2@5@air,27400#300400#561601,VRY,air
SMG_00000000010_@2@5@air,46154#506005#945980,SMG,air
AC1_00000000010_@2@5@water,9193#291821#531199#767560#1018002,AC1,water
GYR_00000000010_@2@5@water,9721#308574#561695#811625#1076445,GYR,water
CTB_00000000010_@2@5@water,22315#708366#1289434#1863178#2471102,CTB,water
CTR_00000000010_@2@5@water,22122#702217#1278240#1847003#2449649,CTR,water
CV1_00000000010_@2@5@water,12321#391109#711933#1028714#1364366,CV1,water
VRY_00000000010_@2@5@water,12452#395271#719509#1039660#1378884,VRY,water
PRS_00000000010_@2@5@water,457#14507#26407#38157#50607,PRS,water
SMG_00000000010_@2@5@water,20975#665809#1211967#1751241#2322641,SMG,water
WTF_00000000010_@2@5@water,457#14507#26407#38157#50607,WTF,water
AC1_00000000010_@3@1@air,13632#204432#392495,AC1,air
GYR_00000000010_@3@1@air,14427#216354#415386,GYR,air
CTB_00000000010_@3@1@air,32319#495554#952146,CTB,air
CTR_00000000010_@3@1@air,32833#492372#945321,CTR,air
CV1_00000000010_@3@1@air,17942#275100#528571,CV1,air
VRY_00000000010_@3@1@air,18000#276000#530301,VRY,air
SMG_00000000010_@3@1@air,30552#468464#900096,SMG,air
AC1_00000000010_@3@1@water,33908#298680#525197#772855#1020513,AC1,water
GYR_00000000010_@3@1@water,35848#315775#555256#817089#1078922,GYR,water
CTB_00000000010_@3@1@water,82194#724030#1273128#1873476#2473824,CTB,water
CTR_00000000010_@3@1@water,81545#718313#1263076#1858683#2454291,CTR,water
CV1_00000000010_@3@1@water,45444#400303#703890#1035811#1367733,CV1,water
VRY_00000000010_@3@1@water,45939#404663#711557#1047094#1382630,VRY,water
PRS_00000000010_@3@1@water,1684#14835#26085#38384#50684,PRS,water
SMG_00000000010_@3@1@water,77268#680636#1196825#1761191#2325557,SMG,water
WTF_00000000010_@3@1@water,1684#14835#26085#38384#50684,WTF,water
AC1_00000000010_@3@2@air,45249#228309#427535,AC1,air
GYR_00000000010_@3@2@air,47819#241277#451818,GYR,air
CTB_00000000010_@3@2@air,109769#553856#1037159,CTB,air
CTR_00000000010_@3@2@air,109045#550204#1030321,CTR,air
CV1_00000000010_@3@2@air,60723#306386#573744,CV1,air
VRY_00000000010_@3@2@air,61300#309300#579200,VRY,air
SMG_00000000010_@3@2@air,103379#521614#976782,SMG,air
AC1_00000000010_@3@2@water,22109#291160#524943#770817#1020723,AC1,water
GYR_00000000010_@3@2@water,23365#307699#554760#814601#1078702,GYR,water
CTB_00000000010_@3@2@water,53565#705423#1271832#1867538#2473009,CTB,water
CTR_00000000010_@3@2@water,53113#699475#1261107#1851789#2452155,CTR,water
CV1_00000000010_@3@2@water,29561#389296#701874#1030621#1364757,CV1,water
VRY_00000000010_@3@2@water,29883#393539#709524#1041853#1379631,VRY,water
PRS_00000000010_@3@2@water,1097#14447#26047#38247#50647,PRS,water
SMG_00000000010_@3@2@water,50347#663044#1195424#1755341#2324438,SMG,water
WTF_00000000010_@3@2@water,1097#14447#26047#38247#50647,WTF,water
AC1_00000000010_@3@3@air,47559#252224#446951,AC1,air
GYR_00000000010_@3@3@air,50506#267852#474644,GYR,air
CTB_00000000010_@3@3@air,115783#614041#1088104,CTB,air
CTR_00000000010_@3@3@air,114390#606656#1075016,CTR,air
CV1_00000000010_@3@3@air,64016#339499#601605,CV1,air
VRY_00000000010_@3@3@air,64600#342600#607100,VRY,air
SMG_00000000010_@3@3@air,108968#577900#1024059,SMG,air
AC1_00000000010_@3@3@water,33418#284500#528523#759438#1020604,AC1,water
GYR_00000000010_@3@3@water,35283#300377#558019#801821#1077562,GYR,water
CTB_00000000010_@3@3@water,80952#689191#1280331#1839715#2472381,CTB,water
CTR_00000000010_@3@3@water,80249#683202#1269204#1823727#2450895,CTR,water
CV1_00000000010_@3@3@water,44726#380775#707377#1016434#1365979,CV1,water
VRY_00000000010_@3@3@water,45220#384981#715191#1027662#1381068,VRY,water
PRS_00000000010_@3@3@water,1657#14108#26207#37657#50607,PRS,water
SMG_00000000010_@3@3@water,76080#647713#1203276#1728995#2323585,SMG,water
WTF_00000000010_@3@3@water,1657#14108#26207#37657#50607,WTF,water
AC1_00000000010_@3@4@air,24720#207719#396179,AC1,air
GYR_00000000010_@3@4@air,26160#219816#419251,GYR,air
CTB_00000000010_@3@4@air,60055#504635#962481,CTB,air
CTR_00000000010_@3@4@air,59574#500599#954784,CTR,air
CV1_00000000010_@3@4@air,33115#278257#530714,CV1,air
VRY_00000000010_@3@4@air,33500#281500#536901,VRY,air
SMG_00000000010_@3@4@air,56476#474566#905131,SMG,air
AC1_00000000010_@3@4@water,25889#296062#538008#768865#1015852,AC1,water
GYR_00000000010_@3@4@water,27322#312451#567790#811426#1072085,GYR,water
CTB_00000000010_@3@4@water,62731#717400#1303671#1863071#2461556,CTB,water
CTR_00000000010_@3@4@water,62211#711448#1292854#1847612#2441131,CTR,water
CV1_00000000010_@3@4@water,34625#395973#719569#1028332#1358669,CV1,water
VRY_00000000010_@3@4@water,35032#400627#728026#1040419#1374639,VRY,water
PRS_00000000010_@3@4@water,1284#14684#26684#38134#50384,PRS,water
SMG_00000000010_@3@4@water,58955#674208#1225181#1750901#2313352,SMG,water
WTF_00000000010_@3@4@water,1284#14684#26684#38134#50384,WTF,water
AC1_00000000010_@3@5@air,24256#211144#400395,AC1,air
GYR_00000000010_@3@5@air,25657#223340#423524,GYR,air
CTB_00000000010_@3@5@air,58187#512549#972657,CTB,air
CTR_00000000010_@3@5@air,58415#508499#964276,CTR,air
CV1_00000000010_@3@5@air,32128#283004#537053,CV1,air
VRY_00000000010_@3@5@air,32400#285400#541600,VRY,air
SMG_00000000010_@3@5@air,54686#481701#914118,SMG,air
AC1_00000000010_@3@5@water,42600#321958#573077#801000#1048086,AC1,water
GYR_00000000010_@3@5@water,44977#339925#605059#845703#1106577,GYR,water
CTB_00000000010_@3@5@water,103225#780149#1388647#1940938#2539661,CTB,water
CTR_00000000010_@3@5@water,102314#773264#1376392#1923810#2517250,CTR,water
CV1_00000000010_@3@5@water,56958#430474#766234#1070980#1401346,CV1,water
VRY_00000000010_@3@5@water,57583#435194#774636#1082723#1416711,VRY,water
PRS_00000000010_@3@5@water,2112#15962#28412#39712#51963,PRS,water
SMG_00000000010_@3@5@water,96969#732865#1304483#1823301#2385736,SMG,water
WTF_00000000010_@3@5@water,2113#15965#28416#39718#51970,WTF,water
AC1_00000000100_@1@1@air,34755#210746#406406,AC1,air
GYR_00000000100_@1@1@air,36580#221811#427744,GYR,air
CTB_00000000100_@1@1@air,84142#510218#983914,CTB,air
CTR_00000000100_@1@1@air,83086#503814#971565,CTR,air
CV1_00000000100_@1@1@air,46385#281268#542403,CV1,air
VRY_00000000100_@1@1@air,47000#285000#549600,VRY,air
SMG_00000000100_@1@1@air,79059#479400#924484,SMG,air
AC1_00000000100_@1@1@water,66206#338613#599922#812803#1082184,AC1,water
GYR_00000000100_@1@1@water,69886#357435#633269#857983#1142337,GYR,water
CTB_00000000100_@1@1@water,160408#820420#1453544#1969331#2622010,CTB,water
CTR_00000000100_@1@1@water,159082#813637#1441525#1953047#2600330,CTR,water
CV1_00000000100_@1@1@water,88708#453702#803826#1089062#1450001,CV1,water
VRY_00000000100_@1@1@water,89588#458206#811805#1099873#1464395,VRY,water
PRS_00000000100_@1@1@water,3281#16781#29731#40281#53631,PRS,water
SMG_00000000100_@1@1@water,150671#770618#1365309#1849786#2462845,SMG,water
WTF_00000000100_@1@1@water,3281#16781#29731#40281#53631,WTF,water
AC1_00000000100_@1@2@air,42967#222672#399345,AC1,air
GYR_00000000100_@1@2@air,45248#234492#420544,GYR,air
CTB_00000000100_@1@2@air,104147#539736#967974,CTB,air
CTR_00000000100_@1@2@air,102643#531939#953992,CTR,air
CV1_00000000100_@1@2@air,57020#297303#533532,CV1,air
VRY_00000000100_@1@2@air,58100#301100#540000,VRY,air
SMG_00000000100_@1@2@air,97800#506843#908984,SMG,air
AC1_00000000100_@1@2@water,79977#361430#602531#829509#1084734,AC1,water
GYR_00000000100_@1@2@water,84302#380974#635112#874363#1143388,GYR,water
CTB_00000000100_@1@2@water,193726#875477#1459487#2009287#2627506,CTB,water
CTR_00000000100_@1@2@water,192149#868354#1447612#1992939#2606128,CTR,water
CV1_00000000100_@1@2@water,107006#483578#806162#1109849#1451328,CV1,water
VRY_00000000100_@1@2@water,108224#489081#815334#1122477#1467842,VRY,water
PRS_00000000100_@1@2@water,3964#17914#29864#41114#53764,PRS,water
SMG_00000000100_@1@2@water,182013#822545#1371244#1887802#2468643,SMG,water
WTF_00000000100_@1@2@water,3964#17914#29864#41114#53764,WTF,water
AC1_00000000100_@1@3@air,38581#221522#409480,AC1,air
GYR_00000000100_@1@3@air,41121#234495#433171,GYR,air
CTB_00000000100_@1@3@air,93626#537587#993720,CTB,air
CTR_00000000100_@1@3@air,93340#532276#983247,CTR,air
CV1_00000000100_@1@3@air,51614#296356#547809,CV1,air
VRY_00000000100_@1@3@air,52300#300301#555100,VRY,air
SMG_00000000100_@1@3@air,87494#502376#928635,SMG,air
AC1_00000000100_@1@3@water,43017#277177#506291#752562#1045262,AC1,water
GYR_00000000100_@1@3@water,45403#292548#534366#794294#1103225,GYR,water
CTB_00000000100_@1@3@water,104239#671658#1226849#1823617#2532891,CTB,water
CTR_00000000100_@1@3@water,103364#666021#1216552#1808312#2511633,CTR,water
CV1_00000000100_@1@3@water,57631#371339#678286#1008220#1400354,CV1,water
VRY_00000000100_@1@3@water,58195#374976#684929#1018095#1414071,VRY,water
PRS_00000000100_@1@3@water,2131#13731#25081#37281#51781,PRS,water
SMG_00000000100_@1@3@water,97874#630641#1151926#1712251#2378210,SMG,water
WTF_00000000100_@1@3@water,2131#13731#25081#37281#51781,WTF,water
AC1_00000000100_@1@4@air,43222#230784#424945,AC1,air
GYR_00000000100_@1@4@air,45689#243961#449208,GYR,air
CTB_00000000100_@1@4@air,104832#559762#1030696,CTB,air
CTR_00000000100_@1@4@air,103578#553066#1018367,CTR,air
CV1_00000000100_@1@4@air,57611#307618#566420,CV1,air
VRY_00000000100_@1@4@air,58300#311300#573200,VRY,air
SMG_00000000100_@1@4@air,98553#526233#968959,SMG,air
AC1_00000000100_@1@4@water,11726#266010#508185#745315#985472,AC1,water
GYR_00000000100_@1@4@water,12375#280740#536325#786586#1040042,GYR,water
CTB_00000000100_@1@4@water,28408#644477#1231209#1805717#2387560,CTB,water
CTR_00000000100_@1@4@water,28167#639007#1220760#1790392#2367297,CTR,water
CV1_00000000100_@1@4@water,15699#356158#680405#997896#1319441,CV1,water
VRY_00000000100_@1@4@water,15850#359575#686932#1007469#1332097,VRY,water
PRS_00000000100_@1@4@water,581#13181#25181#36931#48831,PRS,water
SMG_00000000100_@1@4@water,26685#605375#1156509#1696161#2242702,SMG,water
WTF_00000000100_@1@4@water,581#13181#25181#36931#48831,WTF,water
AC1_00000000100_@1@5@air,27508#207196#388955,AC1,air
GYR_00000000100_@1@5@air,28953#218075#409376,GYR,air
CTB_00000000100_@1@5@air,66641#501952#942279,CTB,air
CTR_00000000100_@1@5@air,66091#497812#934507,CTR,air
